id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
78816,article,hrachovec:2011,,,2011,,``\dots goaded perhaps by Parmenides'' -- Preliminaries to a Platonic Problem,“…goaded perhaps by Parmenides” – Preliminaries to a Platonic Problem,,,,conceptus-zeitschrift-fur-philosophie,40,97,53--69,,,,,,,,,,,,,,,,,,,,false,,hrachovec,,,1:exemplification;2:unity_of_the_proposition
78817,book,hrbacek-jech:1978,,,1978,,Introduction to Set Theory,Introduction to Set Theory,,,,,,45,,,pure_and_applied_mathematics,New York,,,marcel-dekker,,1,Third edition: \citet{hrbacek-jech:1999},Third edition: Hrbacek and Jech (1999),,,,,,,,,,false,,hrbacek;jech_t,,,1:mathematics;2:set_theory
78818,book,hrbacek-jech:1984,,,1984,,Introduction to Set Theory,Introduction to Set Theory,,,,,,85,,,pure_and_applied_mathematics,New York,,,marcel-dekker,,2,,,,,,,,,,,,false,,hrbacek;jech_t,,,1:mathematics;2:set_theory
78819,book,hrbacek-jech:1999,,,1999,,Introduction to Set Theory,Introduction to Set Theory,,,,,,220,,,pure_and_applied_mathematics,New York,,,marcel-dekker,,3,First edition: \citet{hrbacek-jech:1978},First edition: Hrbacek and Jech (1978),,,,,,,,,,false,,hrbacek;jech_t,,,1:mathematics;2:set_theory
78820,incollection,hrbacek-simpson:1980,,,1980,,On Kleene Degrees of Analytic Sets,On Kleene Degrees of Analytic Sets,,,,,,,347--352,,,,,,,,,,,,,,,,,,,,false,,hrbacek;simpson_sg,,,1:mathematics;2:set_theory
78821,incollection,hrdy_sb:1986,,,1986,,"Empathy, Polyandry, and the Myth of the Coy Female","Empathy, Polyandry, and the Myth of the Coy Female",,,,,,,119--146,,,,,,,,,,,,,,,,,,,,false,,hrdy_sb,,,1:persons;2:gender;3:biological_sex
78822,incollection,hribek:2020,,,2020,,Minimum Dwellings: Otto Neurath and Karel Teige on Architecture,Minimum Dwellings: Otto Neurath and Karel Teige on Architecture,,,,,,,111--134,,,,,,,,,,,,,,,,,,,,false,,hribek,,,1:aesthetics;2:architecture
78823,book,hrnjez:2017,,,2017,,Tertium datur.~Sintesi e mediazione tra criticismo e idealismo speculativo,Tertium datur. Sintesi e mediazione tra criticismo e idealismo speculativo,,,,,,,,,filosofie,Milano,,,mimesis-edizioni,,,,,,,,,,,,,italian,false,,hrnjez,,,1:metaphysics;2:transcendental_idealism
78824,book,hronszky-etal:1988,,,1988,,Scientific Knowledge Socialized,Scientific Knowledge Socialized,Scientific Knowledge Socialized,Scientific Knowledge Socialized,,,,108,,,boston_studies_in_the_philosophy_of_science,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,,false,,,hronszky;feher_m;dajka_b,,1:science
78825,incollection,hruschka:1995,,,1995,,"Co-subjectivity, the Right to Freedom and Perpetual Peace","Co-subjectivity, the Right to Freedom and Perpetual Peace",,,,,,,215--230,,,,,,,,,,,,,,,,,,,,false,,hruschka,,,1:political_philosophy;2:international_relations;3:cosmopolitanism
78826,incollection,hruschka:2015,,,2015,,On the Logic of Imputation in the Vigilantius Lecture Notes,On the Logic of Imputation in the Vigilantius Lecture Notes,,,,,,,170--184,,,,,,,,,,,,,,,,,,,,false,,hruschka,,,1:ethics
78827,incollection,hrusovsky_i:1961,,,1961,,Structure et qualit{\'e},Structure et qualité,,,,,,,175--182,,,,,,,,,,,,,,,,,,,french,false,,hrusovsky_i,,,1:structuralism;2:structure
78828,article,hrusovsky_i:1978,,,1978,,Die Kategorie ``Struktur'',Die Kategorie “Struktur”,,,,deutsche-zeitschrift-fur-philosophie,26,12,1527--1534,,,,,,,,,,,,,,,,,,,ngerman,false,,hrusovsky_i,,,1:structuralism;2:structure
78829,article,hrycej:1990,,,1990,,Gibbs Sampling in Bayesian Networks,Gibbs Sampling in Bayesian Networks,,,,artificial-intelligence,46,3,351--363,,,,,,,,,,,,,,,,,,,,false,,hrycej,,,1:decision_theory;2:bayesian_networks
